Corpus;EjemploID;Búsqueda;DOCUMENTO;FECHA;Fecha_procesada;PROVINCIA;CONTEXTO_PRECEDENTE;FORMA;CONTEXTO_SIGUIENTE;Articulo_enca;Prep_anterior;Casa;Prep_posterior;Verbo;Observaciones
CHARTA;232;ca;CODCAR-0432 {h1ra:14};1279;1279;Guadalajara;"Domingo Rodríguez dizía; e puesto que assí fuese, que les non embargava nin lo devía a recebir a prueva sobr'ello,";ca;el rey, mio padre, les dio privilegio en que mandava que fuesen alfozeros de León e que feziesen las otras;No;NA;NA;NA;NA;
CHARTA;233;ca;CODCAR-0432 {h1ra:17};1279;1279;Guadalajara;E el personero de Ardón dixo que verdat era que avían tal privilegio, mais que non les embargava este privilegio,;ca;nunca usaran d'él nin pecharan con ellos. E el personero de León dixo que sí usaran e que pecharan con;No;NA;NA;NA;NA;
CHARTA;234;ca;CODCAR-0437 {h1ra:6};1279;1279;Burgos;dezides que me pidiedes merced que yo non croviess<e> <ne>nguna cosa que me dixiessen de vós en razón de mezcla,;ca;"vos fizieran <…> que algunos se trabajaran de vos mezclar con el rey e conmigo; porque tan bien e tan";No;NA;NA;NA;NA;
CHARTA;235;ca;CODCAR-0438 {h1ra:14};1279;1279;Sevilla;e todas las pesquisas que tovier sobre esta razón, que vos las dé luego escriptas e seelladas de su seello,;ca;"yo·l mando por esta mi carta que assí lo faga so pena del cuerpo e de lo que á; e,";No;NA;NA;NA;NA;
CHARTA;236;ca;CODCAR-0440 {h1ra:15};1279;1279;Sevilla;de la tercera ayuda, porque los otros logares non ayan razón de se escusar de me lo dar con vós,;ca,;si los que vos yo envié con mio mandado alguna cosa dixieron como non devién o algunos d'ý de vuestro;No;NA;NA;NA;NA;
CHARTA;237;ca;CODCAR-0442 {h1ra:10};1279;1279;Valladolid;dar que·l fuesen dados assí como dezides vós que gelos prometiestes. A esto vos digo que lo non puedo fazer,;ca;non es en mí, mas rogaré al rey mio padre por vós e pedill'é merced, lo más que yo pudiere,;No;NA;NA;NA;NA;
CHARTA;238;ca;CODCAR-0443 {h1ra:12};1279;1279;Valladolid;cumplir cuanto fuero mandasse. E que pidió algunas vegadas que fiziéssedes venir ante vós a aquellos parientes de los muertos,;ca;él querié cumplir cuanto fuero mandasse a quien quier que querella oviesse d'él por esta razón o por otra cualquier.;No;NA;NA;NA;NA;
CHARTA;239;ca;CODCAR-0452 {h1ra:6};1280;1280;Burgos;defiendo firmemiente que ninguno non sea osado de ir contra esta carta pora quebrantarla nin pora minguarla en ninguna cosa,;ca;cualquier que lo fiziese pechar me yé en coto cient moravedís de la moneda nueva e a doña Sevilla Enríquez,;No;NA;NA;NA;NA;
CHARTA;240;ca;CODCAR-0452 {h1ra:12};1280;1280;Burgos;de·l passar a más de como dize en la carta del rey, mio padre, que ella tiene en esta razón,;ca;cualquier que lo fiziese mandar le ía pendrar por la pena segunt que en la carta del rey dize e;No;NA;NA;NA;NA;
CHARTA;241;ca;CODCAR-0455 {h1ra:6};1280;1280;Córdoba;E defendemos que ninguno no sea osado de ir contra esta carta pora quebrantarla ni pora minguarla en ninguna cosa,;ca;"cualquier que lo fiziesse avrié nuestra ira e pechar nos ié en coto mill moravedís de la moneda nueva; e";No;NA;NA;NA;NA;
CHARTA;242;ca;CODCAR-0456 {h1ra:9};1280;1280;Córdoba;E defendemos que ninguno no sea osado de ir contra esta carta pora quebrantarla ni pora minguarla en ninguna cosa,;ca;cualquier que lo fiziesse avrié nuestra ira e pechar nos ié en coto mill moravedís de la moneda nueva, e;No;NA;NA;NA;NA;
CHARTA;243;ca;CODCAR-0460 {h1ra:12};1281;1281;Burgos;contrallar nin de los fazer fuerça nin tuerto nin mal ninguno a ellos nin a los omnes que los guardaren,;ca;cualesquier que lo fiziessen, fazer gelo ía todo entregar con la pena que en el privilegio dize. E sobr'esto mando;No;NA;NA;NA;NA;
CHARTA;244;ca;CODCAR-0462 {h1ra:10};1281;1281;Burgos;"su cuerpo en ningún logar de mios regnos; e mando e defiendo que ninguno non sea osado de gelo demandar,";ca;cualquier que lo fiziesse, al cuerpo e a cuanto oviesse, me tornaría por ello. Dada en la cibdat de Castiella,;No;NA;NA;NA;NA;
CHARTA;245;ca;CODCAR-0463 {h1ra:14};1281;1281;Burgos;carta pora quebrantarla ni pora minguarla en ninguna cosa, ni de embargarle en esta agua ni de quebrantar las presas,;ca;"cualquier que lo fiziesse avrié nuestra ira e pechar nos ié en coto dos mil moravedís de la moneda nueva;";No;NA;NA;NA;NA;
CHARTA;246;ca;CODCAR-0465 {h1ra:9};1281;1281;Soria;ningunas de sus cosas, salvo si non fuere por sus debdas mismas o por fiaduras que ellos mismos ayan fecho,;ca;cualquier que lo fiziesse pechar me ié en pena mill moravedís de la moneda nueva e a ellos todo el;No;NA;NA;NA;NA;
CHARTA;247;ca;CODCAR-0469 {h1ra:11};1282;1282;Sevilla;osado de los peindrar por los pechos que avrién a dar si non estudiessen guisados de cavallos e de armas,;ca;cualquier que lo fiziesse pechar m´ié mill moravedís e a ellos doblado el daño que sobr´ello recibiessen. Dada en Sevilla,;No;NA;NA;NA;NA;
CHARTA;248;ca;CODCAR-0481 {h1ra:18};1282;1282;Valladolid;defiendo que ninguno non sea osado de?l embargar nin de?l contrallar nin de?l passar contra estas cosas que dichas son,;ca;cualquier que lo fiziesse pecharié en pena mil moravedís de la moneda nueva, la meatad pora mí e la otra;No;NA;NA;NA;NA;
CHARTA;249;ca;CODCAR-0487 {h1ra:14};1282;1282;Valladolid;"sea assí, e los no costringades que vengan ante vós ni les passedes a más; e non fagades end ál,";ca;cualesquier que lo fiziessen, a ellos me tornaría por ello e cuanto daño e menoscabo el obispo e su cabildo;No;NA;NA;NA;NA;
CHARTA;250;ca;CODCAR-0495 {h1ra:14};1282;1282;Valladolid;e defiendo firmemiente que ninguno non sea osado de vos los contrallar nin de vos los embargar en ninguna manera,;ca;cualquier que lo fi<z>iesse pe<charia> en pena mill libras de oro, la meadat a mí e la meadat a vós,;No;NA;NA;NA;NA;
CHARTA;251;ca;CODCAR-0496 {h1ra:16};1282;1282;Segovia;E que conten siete sueldos e medio de burgalesses por un moravedí e quinze sueldos de pepiones por un moravedí,;ca;assí se deve contar, dos pepiones por un burgalés. E toda la otra moneda e blanquiella de la guerra que;No;NA;NA;NA;NA;
CHARTA;252;ca;CODCAR-0497 {h1ra:12};1282;1282;Segovia;de los pendrar nin de los embargar por esta razón, nin de les ir contra'l previlegio que tienen del rey,;ca;"cualesquier que lo fiziessen pechar me ién los mill moravedís del coto segund dize en el previlegio; e a ellos,";No;NA;NA;NA;NA;
CHARTA;253;ca;CODCAR-0504 {h1ra:14};1283;1283;Sevilla;E defendemos que ninguno no sea osado de ir contra esta carta pora quebrantarla ni pora minguarla en ninguna cosa,;ca;cualquier que lo fiziesse avrié nuestra ira e pe<ch>ar nos ié en coto diez mill moravedís de la moneda nueva,;No;NA;NA;NA;NA;
CHARTA;254;ca;CODCAR-0505 {h1ra:18};1283;1283;Zamora;reis sobredichos. Onde mando e defiendo que ninguno non sea osado de vos lo embargar nin vos passar contra esto,;ca;cualquier que lo fiziesse, a él e a lo que oviesse me tornaría yo por ello. Dada en Çamora, veinte;No;NA;NA;NA;NA;
CHARTA;255;ca;CODCAR-0509 {h1ra:18};1283;1283;Burgos;fazer por razón d'este mandado que vos embío d'esta tregua nin por otra cosa ninguna. E non fagades ende ál,;ca;esto es servicio de Dios e mio e pro e onra de vós todos. Dada en Burgos, tres días de;No;NA;NA;NA;NA;
CHARTA;256;ca;CODCAR-0510 {h1ra:10};1283;1283;Burgos;les peindrar por ello nin de les passar contra las cartas del rey, mio padre, que tienen en esta razón,;ca;cualquier que lo fiziesse fazerl'ía pechar las penas que en el privilegio dize e a los vassallos todo el daño;No;NA;NA;NA;NA;
CHARTA;257;ca;CODCAR-0512 {h1ra:31};1283;1283;Sevilla;E defendemos que ninguno no sea osado de ir contra esta carta pora quebrantarla ni pora minguarla en ninguna cosa,;ca;"cualquier que lo fiziesse avrié nuestra ira e pechar nos ié en coto dos mill moravedís de la moneda nueva;";No;NA;NA;NA;NA;
CHARTA;258;ca;CODCAR-0514 {h1ra:9};1283;1283;Logroño;contrallar en ningún tiempo nin de les passar contra este privilegio d'esta mercet que les yo fago en ninguna manera,;ca;cualquier que lo fiziesse pechar m'ía en pena mill moravedís en oro e al concejo de Baeça o a qui;No;NA;NA;NA;NA;
CHARTA;259;ca;CODCAR-0516 {h1ra:6};1283;1283;Zamora;que quisieren. E mando e defiendo fir<memente> que ninguno non sea osado de gelo embargar nin contrallar por ninguna manera,;ca;cualquier que lo ficiesse pechar<mié en> pena mil moravedís de la moneda nueva e al concejo de Lorca todo el;No;NA;NA;NA;NA;
CHARTA;260;ca;CODCAR-0517 {h1ra:17};1284;1284;Sevilla;E defendemos que ninguno no sea osado de ir contra esta carta pora quebrantarla ni pora minguarla en ninguna cosa,;ca;"cualquier que lo fiziesse avrié nuestra ira e pechar nos ié en coto mill moravedís de la moneda nueva; e";No;NA;NA;NA;NA;
CHARTA;261;ca;CODCAR-0519 {h1ra:15};1284;1284;Jaén;que vos digo e vos mando que movades luego todos e que vos vengades luego pora mí a la frontera,;ca;é mucho mester vuestro servicio, en guisa que lo non puedo escusar por ninguna manera, que los moros córrenme e;No;NA;NA;NA;NA;
CHARTA;262;ca;CODCAR-0520 {h1ra:14};1284;1284;Murcia;sobr'esto mando e defiendo que ninguno non sea osado de passar contra ninguna d'estas c<osas> nin quebrantarlas por ninguna manera,;ca;cualquier que lo fiziesse avría la mi ira e pechar m'ía en coto diez mill moravedís de la moneda nueva,;No;NA;NA;NA;NA;
CHARTA;263;ca;CODCAR-0526 {h1ra:22};1285;1285;Guadalajara;que yo mando, maes cúmplanlo los primeros o el primero que esta mi carta vier. E non fagades end ál,;ca;por cuanto se ý menoscabasse por mengua de lo que vos ý avedes a fazer, de lo vuestro vos lo;No;NA;NA;NA;NA;
CHARTA;264;ca;CODCAR-0527 {h1ra:31};1285;1285;Guadalajara;cartas. E defendemos que ninguno non sea osado de les passar contra ellos ni de gelos minguar en ninguna cosa,;ca;cualquier que lo fiziesse avrié nuestra ira e pechar nos ié en coto diez mill moravedís e al concejo de;No;NA;NA;NA;NA;
CHARTA;265;ca;CODCAR-0528 {h1ra:7};1285;1285;Soria;non sea osado de ir contra este privilegio d'este nuestro donadío ni de quebrantarlo ni de minguarlo en ninguna cosa,;ca;cualquier que lo fiziesse avrié nuestra ira e pechar nos ié en coto mill moravedís e a ellos todo el;No;NA;NA;NA;NA;
CHARTA;266;ca;CODCAR-0528 {h1ra:10};1285;1285;Soria;en tiempo del rey don Alfonso, nuestro padre. E defendemos que ninguno non sea osado de les passar contra él,;ca;cualquier que lo fiziesse avrié nuestra ira e pechar nos ié en coto los mill moravedís sobredichos e a ellos;No;NA;NA;NA;NA;
CHARTA;267;ca;CODCAR-0534 {h1ra:10};1285;1285;Burgos;non sea ossado de los peindrar por ello nin de les passar en ninguna cosa contra los privilegios que an,;ca;cualquier que lo fiziesse fazerl'ía pechar la pena que en ellos dize, e a los vassallos todo el daño que;No;NA;NA;NA;NA;
CHARTA;268;ca;CODCAR-0535 {h1ra:13};1285;1285;Burgos;E defendemos que ninguno no sea osado de ir contra esta carta pora quebrantarla ni pora minguarla en ninguna cosa,;ca;cualquier que lo fiziesse avrié nuestra ira e pechar nos ié en coto mill moravedís de la moneda nueva, e;No;NA;NA;NA;NA;
CHARTA;269;ca;CODCAR-0536 {h1ra:12};1285;1285;Burgos;passedes contra los privilegios e las cartas que ellos tienen del rey mio padre e de mí en esta razón,;ca;cualquier que lo fiziesse pechar m'ié en pena mill moravedís de la moneda nueva, e a los vezinos del concejo;No;NA;NA;NA;NA;
CHARTA;270;ca;CODCAR-0537 {h1ra:12};1285;1285;Burgos;passedes contra los privilegios e las cartas que ellos tienen del rey mio padre e de mí en esta razón,;ca;cualquier que lo fiziesse pechar m'ié en pena mil moravedís de la moneda nueva, e a los vezinos del concejo;No;NA;NA;NA;NA;
CHARTA;271;ca;CODCAR-0539 {h1ra:13};1285;1285;Burgos;ellos. E otrossí cuando el concejo quisiere poner algunas posturas, ellos con el concejo las pongan e non los alcalles,;ca;tengo por bien que los alcalles que son puestos pora judgar las demandas que an los unos contra los otros;No;NA;NA;NA;NA;
CHARTA;272;ca;CODCAR-0539 {h1ra:14};1285;1285;Burgos;puestos pora judgar las demandas que an los unos contra los otros non se entremetan en ningunas d'estas cosas sobredichas,;ca;por esta razón que usavan d'ellas fasta agora non podién judgar el pueblo que vinié ante ellos. E por este;No;NA;NA;NA;NA;
CHARTA;273;ca;CODCAR-0540 {h1ra:25};1285;1285;Toledo;que ninguno non sea osado de ir contra este nuestro privilegio ni de quebrantarlo ni de minguarlo en ninguna cosa,;ca;"cualquier que lo fiziesse avrié nuestra ira e pechar nos ié en coto mil moravedís; e al concejo sobredicho, todo";No;NA;NA;NA;NA;
CHARTA;274;ca;CODCAR-0541 {h1ra:10};1285;1285;Badajoz;les demandar ninguna cosa sobre fecho de las dézimas nin de les passar contra esta merced que les yo fago,;ca;cualquier que lo fiziesse, al cuerpo e a cuanto que oviesse me tornaría por ello. Dada en Badajoz, XVIII días;No;NA;NA;NA;NA;
CHARTA;275;ca;CODCAR-0542 {h1ra:10};1286;1286;Burgos;ningún logar de todos mios regnos, salvo ende en estos tres logares sobredichos, que tengo por bien que lo den,;ca;cualquier que lo fiziesse pechar m'ié la pena que dize en las cartas que ellos tienen en esta razón. E;No;NA;NA;NA;NA;
CHARTA;276;ca;CODCAR-0543 {h1ra:7};1286;1286;Burgos;omne non sea osado de fazer ý fuerça nin tuerto nin demás nin demandar ý pecho nin otro derecho ninguno,;ca;non <tene>mos por bien que pechen a otra parte ninguna cosa, sinon con el concejo de Bitoria. E defendemos que;No;NA;NA;NA;NA;
CHARTA;277;ca;CODCAR-0543 {h1ra:8};1286;1286;Burgos;E defendemos que ninguno non sea osado de ir contra este privilegio pora quebrantarlo nin pora minguarlo en ninguna cosa,;ca;cualquier que lo fiziesse avrié nuestra ira e pechar nos ié en coto mill moravedís de la moneda <nuev>a, e;No;NA;NA;NA;NA;
CHARTA;278;ca;CODCAR-0551 {h1ra:8};1287;1287;Valladolid;E defendemos que ninguno non sea osado de ir contra este privilegio pora quebrantarlo ni pora minguarlo en ninguna cosa,;ca;"cualquier que lo fiziesse avrié nuestra ira e pechar nos ié en coto diez mill moravedís de la moneda nueva;";No;NA;NA;NA;NA;
CHARTA;279;ca;CODCAR-0554 {h1ra:7};1287;1287;Segovia;E defendemos que ninguno non sea osado de ir contra este privilegio pora quebrantarlo ni pora minguarlo en ninguna cosa,;ca;cualquier que lo fiziesse avrié nuestra ira e pechar nos ié en coto mill moravedís de la moneda nueva e;No;NA;NA;NA;NA;
CHARTA;280;ca;CODCAR-0557 {h1ra:13};1287;1287;Burgos;vos mando que les non demandedes estos seiscientos moravedís de la yantar nin les pein<dre>des nin les afinquedes por ello,;ca;tengo por bien que los non den. E si alguna cosa les avedes tomado o peindrado, vós o Domingo Pérez,;No;NA;NA;NA;NA;
CHARTA;281;ca;CODCAR-0559 {h1ra:8};1287;1287;León;e defendemos que ninguno non sea osado de ir contra esta carta pora quebrantarla ni pora minguarla en ninguna cosa,;ca;"cualquier que lo fiziesse avrié nuestra ira e pechar nos ié en coto mill moravedís; e al cabildo de la";No;NA;NA;NA;NA;
CHARTA;282;ca;CODCAR-0564 {h1ra:19};1288;1288;Zamora;los defendades e que los amparedes e non consintades a ninguno que los desafíe nin les faga tuerto nin fuerça,;ca;bien sabedes vós que los clérigos non an a desafiar nin recebir desafiamiento. E non fagades end ál por ninguna;No;NA;NA;NA;NA;
CHARTA;283;ca;CODCAR-0567 {h1ra:24};1288;1288;Valladolid;otra parte e fazer todo aquello que entendiren per que la villa será más abondada e tornada en meyor estado,;ca;dizen que fallan muchos omnes que se les obligan de abondar ela villa de muy buenas carnes per aquellas pusturas;No;NA;NA;NA;NA;
CHARTA;284;ca;CODCAR-0568 {h1ra:7};1288;1288;Valladolid;osado de gelo embargar nin de gelo contrallar nin de passar contra esta merced que nós fazemos en ninguna manera,;ca;"cualquier que lo fiziesse avrié nuestra ira e pechar nos ié en coto mill moravedís de la moneda nueva; e";No;NA;NA;NA;NA;
CHARTA;285;ca;CODCAR-0570 {h1ra:16};1288;1288;Soria;esto que yo mando, mas que lo cumplan los primeros o el primero a que esta mi carta fuere mostrada,;ca;por cual quier que fincasse que lo assí non ficiesse, pechar m'ía la pena sobredicha e de más al cuerpo;No;NA;NA;NA;NA;
CHARTA;286;ca;CODCAR-0571 {h1ra:10};1288;1288;La Rioja;ninguno non sea osado de les passar contra esta donación nin contra est<…> que les nós fazemos en ninguna <manera>,;ca;cualquier que lo fiziesse avrié nuestra ira e pechar nos ía en coto mill moravedís e al monesterio sobredicho, o;No;NA;NA;NA;NA;
CHARTA;287;ca;CODCAR-0573 {h1ra:5};1288;1288;La Rioja;heredamientos que agora avedes en cual manera quier, porque fallé por los sus privilegios que lo pudieran fazer e aver,;<ca>;don Abrahem el Barchilón, recabdador por mí del rengalengo que pasó al abadengo, nin otro non an demanda contra ellos;No;NA;NA;NA;NA;
CHARTA;288;ca;CODCAR-0573 {h1ra:12};1288;1288;La Rioja;esto que yo mando, mas que lo cumplan los primeros o el primero a qui esta mi carta fuere mostrada,;ca;cualquier que fincase que lo así non fiziese pechar me ié la pena sobredicha e demás al cuerpo e a;No;NA;NA;NA;NA;
CHARTA;289;ca;CODCAR-0574 {h1ra:41};1288;1288;Vitoria;de menguar ninguna de todas estas cosas que sobredichas son en ningún tiempo de toda la nuestra vida nin después,;ca;"cual<qui>er que lo fiziesse avría nuestra ira e pechar nos ía en coto diez mill moravedís de la moneda nueva;";No;NA;NA;NA;NA;
CHARTA;290;ca;CODCAR-0575 {h1ra:46};1288;1288;Vitoria;de menguar ninguna de todas estas cosas que sobredichas son en ningunt tiempo de toda la nuestra vida nin depués,;ca;cualquier que lo fiziesse avría la nuestra ira e pechar nos ía en coto diez mil moravedís de la moneda;No;NA;NA;NA;NA;
CHARTA;291;ca;CODCAR-0576 {h1ra:41};1288;1288;Álava;nin de minguar ninguna de todas estas cosas que sobredichas son en ningún tiempo de la nuestra vida nin depués,;ca;cualquier que lo fiziesse avrié nuestra ira e pechar nos ié en coto diez mill moravedís de la moneda nueva;No;NA;NA;NA;NA;
CHARTA;292;ca;CODCAR-0581 {h1ra:2};1288;1288;Burgos;ni gracia, fueras ende tanta cuanta les viene de nós cuando gela damos, conviene por ende que gela demos nós,;ca;las gracias dalas el nuestro señor Dios a los reyes e a los príncipes e ellos anlas de compartir por;No;NA;NA;NA;NA;
CHARTA;293;ca;CODCAR-0581 {h1ra:7};1288;1288;Burgos;embargar ni de gelo contrallar <nin> de <i>r contra este nuestro privilegio pora quebrantarlo ni pora minguarlo en ninguna cosa,;ca;"cualquier que lo fiziesse avrié nuestra ira e pechar nos ié en coto mill moravedís de la moneda nueva; e";No;NA;NA;NA;NA;
CHARTA;294;ca;CODCAR-0586 {h1ra:15};1289;1289;Burgos;e no la pudieran aver, que lo quisiesse yo oír por alçada o por suplicación, o en otra manera cualquier,;ca;por los escriptos del pleito me mostraran que fuera librado como non devié. E yo tóvelo por bien. Onde vos;No;NA;NA;NA;NA;
CHARTA;295;ca;CODCAR-0590 {h1ra:7};1289;1289;Toledo;non deve valer la compra. E defendemos firmemientre que ninguno non vaya contra esto que nós mandamos en ninguna manera,;ca;cualquier que lo feziesse pechar nos ié en pena cient moravedís de la moneda nueva e <a> aquel contra quien;No;NA;NA;NA;NA;
CHARTA;296;ca;CODCAR-0591 {h1ra:2};1289;1289;Toledo;ni gracia, fueras ende tanta cuanta les viene de nós, cuando gela damos, conviene por ende que gela demos nós,;ca;las gracias dalas el nuestro señor Dios a los reyes e a los príncipes e ellos anlas de compartir por;No;NA;NA;NA;NA;
CHARTA;297;ca;CODCAR-0591 {h1ra:8};1289;1289;Toledo;E defendemos que ninguno non sea osado de ir contra este privilegio pora quebrantarlo ni pora minguarlo en ninguna cosa,;ca;"cualquier que lo fiziesse avrié nuestra ira e pechar nos ié en coto diez mill moravedís de la moneda nueva;";No;NA;NA;NA;NA;
CHARTA;298;ca;CODCAR-0595 {h1ra:20};1290;1290;Burgos;los saquen ende. E defiendo a los escrivanos que los non escrivan. E non fagades end ál por ninguna manera,;ca;mi voluntad es que el ospital aya sus escusados assí como usó de los aver. La carta leída, dátgela. Dada;No;NA;NA;NA;NA;
CHARTA;299;ca;CODCAR-0597 {h1ra:10};1290;1290;Valladolid;E defendemos que ninguno non sea osado de ir contra este privilegio pora quebrantarlo ni pora minguarlo en ninguna cosa,;ca;cualquier que lo fiziesse avrié nuestra ira e pechar nos ié en coto cinco mill moravedís de la moneda nueva;No;NA;NA;NA;NA;
CHARTA;300;ca;CODCAR-0598 {h1ra:9};1290;1290;Valladolid;E defendemos que ninguno non sea osado de ir contra esta carta pora quebrantarla ni pora minguarla en ninguna cosa,;ca;cualquier que lo fiziesse avrié nuestra ira e pechar nos ié en coto cinco mill moravedís de la moneda nueva;No;NA;NA;NA;NA;
CHARTA;301;ca;CODCAR-0600 {h1ra:21};1290;1290;Cuenca;nuestro seello de cera colgado. E defendemos que ninguno non sea osado de les ir contra ella en ninguna manera,;ca;cualquier que lo fiziesse, al cuerpo e a cuanto oviesse nos tornariemos por ello. Dada en Huepte, veint e dos;No;NA;NA;NA;NA;
CHARTA;302;ca;CODCAR-0601 {h1ra:13};1290;1290;Cuenca;que les más cumpliere. E defiendo firmemiente que ninguno non sea osado de gela embargar nin contrallar por ninguna manera,;ca;"cualquier que lo f<i>ziesse pechar m'ía en pena c<i>ent moravedís de la moneda <nueva; e a>l cabildo sobredicho todo el";No;NA;NA;NA;NA;
CHARTA;303;ca;CODCAR-0607 {h1ra:19};1291;1291;Burgos;azémilas. E ninguno non sea osado de ir contra esta nuestra carta pora quebrantarla nin pora minguarla en ninguna cosa,;ca;cualquier que lo fiziesse avrié nuestra ira e pechar nos ié en coto mill moravedís de la moneda nueva. E;No;NA;NA;NA;NA;
CHARTA;304;ca;CODCAR-0610 {h1ra:9};1291;1291;Palencia;moravedís sobredichos nin de les <peindrar> por ellos nin de les pasar contra esto que sobredicho es por ninguna manera,;ca;cualquier que lo fiziesse pechar nos ié en pena mill moravedís de la moneda nueva e al cuerpo e a;No;NA;NA;NA;NA;
CHARTA;305;ca;CODCAR-0614 {h1ra:18};1291;1291;Zamora;que revoqué aquellas sentencias que yo di entre vós, el concejo, e el obispo e el cabildo e sua eglesia,;ca;mia voluntad es que les sean guardadas las sentencias e las cartas que de mí tienen en esta razón. E;No;NA;NA;NA;NA;
CHARTA;306;ca;CODCAR-0615 {h1ra:40};1291;1291;Zamora;E dígovos que tengo por bien e mando que ussedes d'estas posturas segunt sobredicho es e elas guardedes d'aquí adelantre,;ca;mi veluntad es que se faga la justicia en aquellos que mal fezieren. E aquellos que los passaren o non;No;NA;NA;NA;NA;
CHARTA;307;ca;CODCAR-0620 {h1ra:18};1292;1292;Sevilla;E defendemos que ninguno non sea osado de ir contra este privilegio pora quebrantarlo ni pora minguarlo en ninguna cosa,;ca;"cualquier que lo fiziesse avrié nuestra ira e pechar nos ié en coto diez mill moravedís de la moneda nueva;";No;NA;NA;NA;NA;
CHARTA;308;ca;CODCAR-0620 {h1ra:32};1292;1292;Sevilla;E defendemos que ninguno non sea osado de ir contra esta carta pora quebrantarla nin pora minguarla en ninguna cosa,;ca;"cualquier que lo fiziesse avrié nuestra ira e pechar nos ié en coto los diez mill moravedís sobredichos; e al";No;NA;NA;NA;NA;
CHARTA;309;ca;CODCAR-0624 {h1ra:15};1293;1293;Burgos;defendemos que ninguno non sea osado de gela embargar nin gela contrallar nin les passar contra ella en ninguna cosa,;ca;tenemos por bien que les vala e les sea guardada d'aquí adelante segund que les fue en tiempo del rey;No;NA;NA;NA;NA;
CHARTA;310;ca;CODCAR-0625 {h1ra:1};1293;1293;Valladolid;dadas a los reis señaladamientre les es dado de fazer gracia e merced, e mayormientre do se demanda con razón,;ca;"el rey que la faze deve catar en ella tres cosas: la primera, qué merced es aquella que·l demandan; la";No;NA;NA;NA;NA;
CHARTA;311;ca;CODCAR-0625 {h1ra:33};1293;1293;Valladolid;E defendemos que ninguno non sea osado de ir contra este privilegio pora quebrantarlo nin pora minguarlo en ninguna cosa,;ca;"cualquier que lo fiziesse avrié nuestra ira e pechar nos ié en coto diez mill moravedís de la moneda nueva;";No;NA;NA;NA;NA;
CHARTA;312;ca;CODCAR-0628 {h1ra:13};1293;1293;Valladolid;sea osado de demandar yantar en estos monesterios sobredichos de Latas e de Cudejo nin de la tomar por fuerça,;ca;cualquier que lo fiziesse pechar m'ié en coto mill moravedís de la moneda nueva e demás al cuerpo e a;No;NA;NA;NA;NA;
CHARTA;313;ca;CODCAR-0629 {h1ra:17};1293;1293;Valladolid;sos vassallos nin les passen contra esto en ninguna cosa mas que gelo guarden en todo assí como sobredicho es;ca;cualesquier que contra esto passassen pechar me ién en coto mill moravedís de la moneda nueva e al obispo e;No;NA;NA;NA;NA;
CHARTA;314;ca;CODCAR-0630 {h1ra:11};1293;1293;Valladolid;sus vassallos nin les passen contra esto en ninguna cosa, mas que gelo guarden en todo assí como sobredicho es,;ca;"cualesquier que contra esto passassen pechar m'ién en coto mill moravedís de la moneda nueva; e al obispo e al";No;NA;NA;NA;NA;
CHARTA;315;ca;CODCAR-0631 {h1ra:13};1293;1293;Valladolid;sobredichos de Latas e de Cudejo nin de la tomar por fuerça nin de peindrar nin de afincar por ella,;ca;cualquier que lo fiziesse pechar m'ié en coto mill moravedís de la moneda nueva e al obispo o a los;No;NA;NA;NA;NA;
CHARTA;316;ca;CODCAR-0632 {h1ra:23};1293;1293;Valladolid;ninguno non sea osado de les passar nin de les contrallar todas nin ningunas d'estas mercedes que les nós fazemos,;ca;cualquier que lo fiziesse pechar nos ía en pena mill moravedís de la moneda nueva e a los cavalleros de;No;NA;NA;NA;NA;
CHARTA;317;ca;CODCAR-0634 {h1ra:27};1293;1293;Valladolid;nin merinos en la tierra donde son oficiales nin judíos, que non sean arrendadores nin cogedores de los nuestros pechos,;ca;"por esta razon recibién grandes daños e que era grant nuestro desservicio; otrossí que los cogedores que pussiéremos d'aquí adelante";No;NA;NA;NA;NA;
CHARTA;318;ca;CODCAR-0634 {h1ra:31};1293;1293;Valladolid;mercet que la pesquisa en razón de los pechos nin pechero de conducho nin tresal dinero que lo non ayan,;ca;es cossa por que vien grant daño a las nuestras villas, tenemos por bien que el pecho que á cabeça;No;NA;NA;NA;NA;
CHARTA;319;ca;CODCAR-0634 {h1ra:31};1293;1293;Valladolid;"ninguna; mas los otros pechos que non an cabeça que non se puedan escusar que non se faga la pesquissa,";ca;non es nuestro servicio nin pro de la tierra que los cogedores lieven el algo de la tierra e que;No;NA;NA;NA;NA;
CHARTA;320;ca;CODCAR-0634 {h1ra:32};1293;1293;Valladolid;"lo encubran e que nós no lo ayamos; e del conducho e del tresal dinero que non tomen ninguna cosa,";ca;nós les mandaremos dar aquel gualardón que merecieren e entendiéremos que será guisado. A lo ál que dizen que los;No;NA;NA;NA;NA;
CHARTA;321;ca;CODCAR-0634 {h1ra:36};1293;1293;Valladolid;"días; e si non fallaren quién la compre fasta este plazo, que la puedan levar a otro logar a vender,";ca;algunos lo farién maliciossamiente que la non querién comprar e por esta razón non podriemos aver los nuestros pechos. E;No;NA;NA;NA;NA;
